id, created_time, status_type,link, likes, shares, comments
124955570892789_996765797045091, 2016-03-06T21:16:03+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.124956147559398.37385.124955570892789/947004102021261/?type=3,32406, 2751, 1637
124955570892789_996581243730213, 2016-03-06T18:51:00+0000, shared_story, http://www.freep.com/story/opinion/contributors/2016/03/05/ustradepoliciesproveddisastrousdetroitflint/81339976/,25540, 3744, 863
124955570892789_996580883730249, 2016-03-06T16:13:00+0000, shared_story, https://votetracker.berniesanders.com/?utmsource=facebookutmmedium=postutmcampaign=fb160306,2184, 373, 282
124955570892789_996576787063992, 2016-03-06T14:32:20+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/996576787063992/?type=3,14369, 3901, 669
124955570892789_996339087087762, 2016-03-06T03:22:25+0000, mobile_status_update, null,188771, 16771, 3793
124955570892789_996255583762779, 2016-03-06T00:13:09+0000, shared_story, http://bernie.to/MichiganLive,16228, null, 637
124955570892789_996209263767411, 2016-03-05T22:08:09+0000, shared_story, https://votetracker.berniesanders.com/,3240, null, 304
124955570892789_996026120452392, 2016-03-05T18:54:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/996026120452392/?type=3,4572, 1101, 429
124955570892789_996005217121149, 2016-03-05T16:39:00+0000, added_video, https://www.facebook.com/berniesanders/videos/996005217121149/,23687, 23810, 1362
124955570892789_995984500456554, 2016-03-05T14:34:44+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/995982917123379/?type=3,12300, 3029, 551
124955570892789_995792230475781, 2016-03-05T04:23:11+0000, shared_story, https://www.facebook.com/MidwestForBernie/videos/344643775659979/,19131, null, 836
124955570892789_995710670483937, 2016-03-05T00:52:30+0000, added_video, https://www.facebook.com/berniesanders/videos/995710670483937/,53995, 12836, 1714
124955570892789_995434100511594, 2016-03-04T20:56:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/995434100511594/?type=3,15049, 2970, 589
124955570892789_995569547164716, 2016-03-04T19:10:01+0000, shared_story, http://berniesanders.com/PhoneBank,1755, 461, 214
124955570892789_995432033845134, 2016-03-04T16:02:01+0000, shared_story, null,5032, null, 365
124955570892789_995423423845995, 2016-03-04T14:24:51+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/995423423845995/?type=3,30993, 4972, 740
124955570892789_995137547207916, 2016-03-04T02:55:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/995137547207916/?type=3,36793, 9463, 777
124955570892789_995096057212065, 2016-03-04T00:30:59+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/995096057212065/?type=3,26629, 6644, 958
124955570892789_994449153943422, 2016-03-03T19:49:00+0000, shared_story, http://berniesanders.com/PhoneBank,2761, 534, 343
124955570892789_994526060602398, 2016-03-03T16:54:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/994526060602398/?type=3,37704, 4411, 1722
124955570892789_994739250581079, 2016-03-03T14:14:38+0000, shared_story, http://bernie.to/LIVEpressconference,11944, null, 409
124955570892789_994527480602256, 2016-03-03T13:59:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/994527480602256/?type=3,47391, 11537, 744
124955570892789_994445673943770, 2016-03-03T03:11:59+0000, shared_story, https://go.berniesanders.com/page/content/phonebank,12321, 926, 554
124955570892789_994054680649536, 2016-03-02T23:02:00+0000, added_video, https://www.facebook.com/berniesanders/videos/994054680649536/,14961, 3013, 940
124955570892789_993975847324086, 2016-03-02T20:24:00+0000, shared_story, http://www.burlingtonfreepress.com/story/news/politics/2016/03/01/berniesandersthanksvermontersrally/81114068/,28193, 1137, 654
124955570892789_994087817312889, 2016-03-02T18:38:26+0000, shared_story, https://www.facebook.com/MidwestForBernie/videos/344178899039800/,30619, 1, 750
124955570892789_993954847326186, 2016-03-02T14:45:08+0000, shared_story, http://www.nytimes.com/2016/03/03/us/politics/supremecourtabortiontexas.html?smid=twnytimessmtyp=curr=0,17859, 1550, 593
124955570892789_993729860682018, 2016-03-02T04:45:32+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/993729860682018/?type=3,130664, 26863, 4646
124955570892789_993526627369008, 2016-03-01T23:07:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/993525757369095/?type=3,75417, 29893, 2777
124955570892789_993449447376726, 2016-03-01T21:13:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/993449150710089/?type=3,38432, 13269, 1307
124955570892789_993370984051239, 2016-03-01T18:54:00+0000, shared_story, https://vote.berniesanders.com/,5646, 1324, 638
124955570892789_993261200728884, 2016-03-01T16:48:00+0000, shared_story, http://votetracker.berniesanders.com/,9204, 1741, 624
124955570892789_993284427393228, 2016-03-01T15:09:38+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/993261524062185/?type=3,26634, 5706, 3133
124955570892789_993072534081084, 2016-03-01T07:28:00+0000, shared_story, null,2785, null, 294
124955570892789_992981967423474, 2016-03-01T04:08:00+0000, shared_story, https://www.yahoo.com/politics/robertreichexplainswhyhe1375868143501366.html,24875, 2, 556
124955570892789_992962447425426, 2016-03-01T02:05:29+0000, shared_story, https://secure.actblue.com/contribute/page/ourgoaltoday?refcode=fb1602299pm,5766, 1163, 454
124955570892789_992772204111117, 2016-03-01T00:02:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/992771797444491/?type=3,20338, 5534, 624
124955570892789_992798647441806, 2016-02-29T22:26:00+0000, added_video, https://www.facebook.com/berniesanders/videos/992798647441806/,27837, 10050, 1803
124955570892789_992255820829422, 2016-02-29T20:43:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/992255820829422/?type=3,34593, 13566, 1023
124955570892789_992252317496439, 2016-02-29T19:01:00+0000, added_video, https://www.facebook.com/berniesanders/videos/992252317496439/,18649, 10321, 798
124955570892789_992655270789477, 2016-02-29T17:28:50+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/992655270789477/?type=3,46881, 54300, 2041
124955570892789_992546347467036, 2016-02-29T14:28:02+0000, shared_story, https://secure.actblue.com/contribute/page/ourgoaltoday?refcode=fb1602299am,20804, 5900, 1513
124955570892789_992373157484355, 2016-02-29T11:04:00+0000, shared_story, https://www.facebook.com/southeastforbernie/photos/a.1492176164416302.1073741829.1489555941344991/1534436170190301/?type=3,1512, null, 165
124955570892789_992372490817755, 2016-02-29T09:35:00+0000, shared_story, https://www.facebook.com/WesternStatesforBernie/photos/a.171263533222772.1073741830.169433643405761/218346705181121/?type=3,1404, null, 112
124955570892789_992362534152084, 2016-02-29T07:01:00+0000, shared_story, https://www.facebook.com/MidwestForBernie/photos/a.311015979022759.1073741831.307653789358978/343681222422901/?type=3,1060, null, 104
124955570892789_992360210818983, 2016-02-29T05:56:41+0000, shared_story, https://www.facebook.com/WesternStatesforBernie/photos/a.171263533222772.1073741830.169433643405761/218336125182179/?type=3,1348, null, 125
124955570892789_992265627495108, 2016-02-29T02:27:30+0000, shared_story, https://go.berniesanders.com/page/content/phonebank,5576, 703, 389
124955570892789_992211377500533, 2016-02-29T00:44:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/992211377500533/?type=3,53777, 11634, 776
124955570892789_992068560848148, 2016-02-28T21:58:00+0000, mobile_status_update, null,160134, 25942, 2028
124955570892789_991947004193637, 2016-02-28T19:58:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/991947004193637/?type=3,62054, 36732, 1780
124955570892789_991955260859478, 2016-02-28T16:47:04+0000, shared_story, https://www.facebook.com/MeetThePress/videos/10154039165547871/,28409, 3, 1271
124955570892789_990815204306817, 2016-02-28T14:42:00+0000, added_video, https://www.facebook.com/berniesanders/videos/990815204306817/,5193, 1621, 344
124955570892789_991462137575457, 2016-02-28T04:03:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/991462137575457/?type=3,1988, 347, 335
124955570892789_991418764246461, 2016-02-28T01:34:00+0000, added_video, https://www.facebook.com/berniesanders/videos/991418764246461/,16021, 8165, 808
124955570892789_991396624248675, 2016-02-28T00:23:38+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/991396624248675/?type=3,29700, 5309, 2931
124955570892789_991365527585118, 2016-02-27T23:01:47+0000, shared_story, https://www.facebook.com/RBReich/posts/1161639723848622,33620, 9, 509
124955570892789_991173327604338, 2016-02-27T19:43:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/991173327604338/?type=3,1337, 278, 267
124955570892789_991173950937609, 2016-02-27T17:42:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/991173950937609/?type=3,4933, 789, 485
124955570892789_991161504272187, 2016-02-27T16:14:48+0000, added_video, https://www.facebook.com/berniesanders/videos/991161504272187/,18087, 3111, 958
124955570892789_991097587611912, 2016-02-27T13:24:16+0000, shared_story, https://www.facebook.com/southeastforbernie/videos/1533722573594994/,7285, null, 447
124955570892789_990831680971836, 2016-02-27T01:51:52+0000, shared_story, https://vote.berniesanders.com/sc,7156, 875, 572
124955570892789_988480964540241, 2016-02-26T23:54:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/988480964540241/?type=3,36480, 5736, 775
124955570892789_990622450992759, 2016-02-26T20:11:00+0000, shared_story, https://www.facebook.com/southeastforbernie/videos/1533612126939372/,21883, 5, 585
124955570892789_989856674402670, 2016-02-26T17:38:01+0000, added_video, https://www.facebook.com/berniesanders/videos/989856674402670/,58611, 45055, 3036
124955570892789_990048734383464, 2016-02-26T03:21:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/990048734383464/?type=3,8104, 1691, 541
124955570892789_990048387716832, 2016-02-26T00:25:08+0000, shared_story, https://www.facebook.com/MidwestForBernie/videos/343098512481172/,13192, 3, 449
124955570892789_989438674444470, 2016-02-25T20:28:00+0000, added_video, https://www.facebook.com/berniesanders/videos/989438674444470/,64414, 53761, 2957
124955570892789_988281817893489, 2016-02-25T17:07:55+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/988281817893489/?type=3,37224, 7020, 881
124955570892789_989666807754990, 2016-02-25T13:53:00+0000, shared_story, http://www.inquisitr.com/2824644/berniesandersearnsendorsementfromarizonasmostinfluentiallatinorightsgroupfirstendorsementinorganizationshistory/,42343, 4271, 1096
124955570892789_989337141121290, 2016-02-25T02:54:00+0000, shared_story, https://berniesanders.com/thislandisyourland/?utmsource=facebookutmmedium=postutmcampaign=fb160224,17803, 1946, 679
124955570892789_989049251150079, 2016-02-24T23:08:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/989049251150079/?type=3,15746, 2348, 748
124955570892789_989212294467108, 2016-02-24T20:27:03+0000, shared_story, https://soundcloud.com/berniesanders/wakeup,16720, 1, 515
124955570892789_989035951151409, 2016-02-24T17:11:00+0000, added_video, https://www.facebook.com/berniesanders/videos/989035951151409/,23908, 6363, 1289
124955570892789_988924931162511, 2016-02-24T13:54:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/988924931162511/?type=3,3476, 654, 265
124955570892789_988280761226928, 2016-02-24T01:39:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/988280761226928/?type=3,14771, 2888, 738
124955570892789_988552484533089, 2016-02-23T21:46:16+0000, added_video, https://www.facebook.com/berniesanders/videos/988552484533089/,21101, 5346, 1086
124955570892789_988385497883121, 2016-02-23T17:42:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/988385497883121/?type=3,16364, 1479, 680
124955570892789_988277827893888, 2016-02-23T14:22:00+0000, shared_story, http://www.huffingtonpost.com/entry/berniesandersdukecunninghamhomophobiaus56cb75eee4b041136f17dc9f,39314, 4916, 820
124955570892789_987969151258089, 2016-02-23T01:12:00+0000, shared_story, http://www.huffingtonpost.com/entry/berniesandershillaryclintonwallstreetspeechesus56c790f5e4b0928f5a6be99b,50321, 7917, 1859
124955570892789_987949687926702, 2016-02-23T00:18:07+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/987949687926702/?type=3,16876, 3824, 788
124955570892789_987762154612122, 2016-02-22T19:11:22+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/987762154612122/?type=3,13364, 2394, 818
124955570892789_987651021289902, 2016-02-22T14:59:38+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/987651021289902/?type=3,12208, 1916, 516
124955570892789_987330544655283, 2016-02-22T03:05:03+0000, shared_story, https://berniesanders.com/pressrelease/sandersontrumpbringhimon/?utmsource=facebookutmmedium=postutmcampaign=fb160221,28394, 3386, 1204
124955570892789_987265367995134, 2016-02-22T00:41:39+0000, mobile_status_update, null,32973, 2442, 858
124955570892789_987172334671104, 2016-02-21T21:20:36+0000, shared_story, https://berniesanders.com/pressrelease/sandersspeaksatbrooklandbaptistchurch/?utmsource=facebookutmmedium=postutmcampaign=fb160221,16208, 1167, 652
124955570892789_986983381356666, 2016-02-21T16:08:16+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/986983381356666/?type=3,8282, 2695, 677
124955570892789_986686174719720, 2016-02-21T03:24:02+0000, added_video, https://www.facebook.com/berniesanders/videos/986686174719720/,14526, 2767, 807
124955570892789_986558801399124, 2016-02-20T23:24:46+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/986558801399124/?type=3,38708, 7114, 2392
124955570892789_986067701448234, 2016-02-20T19:42:09+0000, shared_story, http://www.chicagotribune.com/news/local/breaking/ctberniesanders1963chicagoarrest20160219story.html,62142, 12700, 1723
124955570892789_985752168146454, 2016-02-20T16:58:00+0000, added_video, https://www.facebook.com/berniesanders/videos/985752168146454/,7149, 1346, 572
124955570892789_986314641423540, 2016-02-20T15:49:05+0000, shared_story, https://vote.berniesanders.com/nv,8554, 1037, 531
124955570892789_985953761459628, 2016-02-20T05:54:00+0000, shared_story, http://www.buzzfeed.com/adriancarrasquillo/latinogroupdefendssandersagainstclintonattacksoverim#.hsjomPLN57,18211, 1974, 591
124955570892789_985986481456356, 2016-02-20T03:03:01+0000, added_video, https://www.facebook.com/berniesanders/videos/985986481456356/,19138, 4172, 1103
124955570892789_985928621462142, 2016-02-19T23:37:36+0000, shared_story, https://go.berniesanders.com/page/s/releasethetranscripts?source=fb160219,20785, 3511, 1340
124955570892789_985805441474460, 2016-02-19T19:11:57+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.985805401474464.1073741843.124955570892789/985805538141117/?type=3,39324, 8561, 837
124955570892789_985742094814128, 2016-02-19T16:39:17+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/985742094814128/?type=3,13049, 1960, 560
124955570892789_985369004851437, 2016-02-19T04:56:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/985368051518199/?type=3,14638, 2288, 587
124955570892789_985281794860158, 2016-02-19T01:40:38+0000, added_video, https://www.facebook.com/berniesanders/videos/985281794860158/,8946, 5389, 608
124955570892789_985255151529489, 2016-02-18T22:42:39+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/985254988196172/?type=3,16061, 3492, 539
124955570892789_984823768239294, 2016-02-18T17:16:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/984823768239294/?type=3,9951, 1916, 722
124955570892789_984825298239141, 2016-02-18T14:02:00+0000, shared_story, http://www.nytimes.com/politics/firstdraft/2016/02/17/hillaryclintondonorshearconcernsaboutnevadaoutcome/,33856, 12915, 1499
124955570892789_984693734918964, 2016-02-18T04:41:00+0000, shared_story, http://instagram.com/p/BB6JsaVAwwk/,3008, 397, 313
124955570892789_984693941585610, 2016-02-18T02:21:39+0000, shared_story, http://www.latimes.com/world/mexicoamericas/lafgpopemexico20160217story.html,7076, 625, 352
124955570892789_984613878260283, 2016-02-17T23:24:51+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/984613878260283/?type=3,7575, 2006, 453
124955570892789_984455038276167, 2016-02-17T19:07:40+0000, shared_story, http://berniesanders.com/WIN,11286, 2221, 697
124955570892789_984403498281321, 2016-02-17T15:18:11+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/984403498281321/?type=3,19971, 3193, 534
124955570892789_984074184980919, 2016-02-17T01:59:09+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/984074184980919/?type=3,61995, 8797, 1332
124955570892789_983914758330195, 2016-02-16T22:39:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/983914758330195/?type=3,31721, 6341, 928
124955570892789_983873138334357, 2016-02-16T18:28:26+0000, shared_story, https://www.facebook.com/PacificStatesforBernie/videos/1531716193825147/,4864, 1, 490
124955570892789_983772958344375, 2016-02-16T15:18:47+0000, added_video, https://www.facebook.com/berniesanders/videos/983772958344375/,25742, 7931, 1170
124955570892789_983481038373567, 2016-02-16T02:49:00+0000, shared_story, https://www.facebook.com/PacificStatesforBernie/videos/1531194020544031/,3343, 1, 425
124955570892789_983378578383813, 2016-02-16T00:02:00+0000, shared_story, http://www.theatlantic.com/politics/archive/2016/02/thepragmaticcaseforberniesanders/462720/?utmsource=SFTwitter,15959, 3371, 633
124955570892789_983339968387674, 2016-02-15T20:50:57+0000, shared_story, https://go.berniesanders.com/page/s/upholddncban?source=fb160215,18654, 2669, 821
124955570892789_983124138409257, 2016-02-15T17:37:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/983124138409257/?type=3,11027, 1767, 575
124955570892789_983122191742785, 2016-02-15T14:07:35+0000, added_video, https://www.facebook.com/berniesanders/videos/983122191742785/,23168, 7761, 687
124955570892789_980624028659268, 2016-02-15T04:48:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/980624028659268/?type=3,1898, 316, 250
124955570892789_980944338627237, 2016-02-15T00:37:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/980944338627237/?type=3,59845, 1540, 1204
124955570892789_980810075307330, 2016-02-14T21:33:21+0000, shared_story, http://www.indystar.com/story/money/2016/02/10/carriermoveindyunitmexicoeliminate1400jobs/80181804/,19819, 5523, 1412
124955570892789_980622301992774, 2016-02-14T18:23:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/980622301992774/?type=3,5469, 590, 345
124955570892789_980595291995475, 2016-02-14T15:25:38+0000, added_video, https://www.facebook.com/berniesanders/videos/980595291995475/,23737, 3512, 1013
124955570892789_980288915359446, 2016-02-14T03:57:00+0000, shared_story, https://berniesanders.com/pressrelease/hugeturnoutindenver/?utmsource=facebookutmmedium=postutmcampaign=fb160213a,35573, 3346, 1072
124955570892789_980036468718024, 2016-02-14T02:47:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/980036468718024/?type=3,16024, 2692, 691
124955570892789_980226608699010, 2016-02-13T23:40:53+0000, shared_story, http://www.cnn.com/2016/02/13/politics/supremecourtjusticeantoninscaliadiesat79/,24694, 1823, 1406
124955570892789_980071045381233, 2016-02-13T21:31:00+0000, shared_story, http://berniesanders.com/WIN,15920, 2181, 661
124955570892789_980032952051709, 2016-02-13T17:58:48+0000, added_video, https://www.facebook.com/berniesanders/videos/980032952051709/,13614, 3831, 672
124955570892789_979952175393120, 2016-02-13T14:52:42+0000, mobile_status_update, null,58521, 4929, 1108
124955570892789_979560992098905, 2016-02-13T02:35:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/979560992098905/?type=3,3894, 941, 521
124955570892789_979506665437671, 2016-02-12T23:10:32+0000, shared_story, https://www.washingtonpost.com/news/thefix/wp/2016/02/12/berniesandersisrightthebiggestbanksinamericahavegottenbigger/,17820, 2423, 719
124955570892789_979303632124641, 2016-02-12T20:03:00+0000, shared_story, https://berniesanders.com/pressrelease/sanderscampaignstatementonclintonsimmigrationcomments/,15815, 1512, 739
124955570892789_979255925462745, 2016-02-12T18:47:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/979255925462745/?type=3,14995, 2170, 783
124955570892789_979252082129796, 2016-02-12T15:24:14+0000, added_video, https://www.facebook.com/berniesanders/videos/979252082129796/,18870, 3929, 1192
124955570892789_978937852161219, 2016-02-12T04:11:49+0000, added_video, https://www.facebook.com/berniesanders/videos/978937852161219/,55265, 10234, 2118
124955570892789_978803415507996, 2016-02-11T23:22:25+0000, added_video, https://www.facebook.com/berniesanders/videos/978803415507996/,37637, 22871, 2337
124955570892789_978730302181974, 2016-02-11T22:02:00+0000, shared_story, https://t.co/OtDJlNL2Da,5040, 1241, 449
124955570892789_978161118905559, 2016-02-11T18:17:00+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/978161118905559/?type=3,9583, 1991, 637
124955570892789_978595175528820, 2016-02-11T15:20:46+0000, shared_story, http://www.cbsnews.com/news/campaign2016berniesandersgoesbacktobrooklyn/,70233, 9274, 1965
124955570892789_978259795562358, 2016-02-11T01:14:51+0000, shared_story, https://secure.actblue.com/contribute/page/whatwedonext?refcode=fb160210newgoal,19508, 1757, 1013
124955570892789_978103332244671, 2016-02-10T21:54:00+0000, added_video, https://www.facebook.com/berniesanders/videos/978103332244671/,6742, 827, 600
124955570892789_978016468920024, 2016-02-10T18:02:32+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/978016468920024/?type=3,9857, 1376, 627
124955570892789_977935538928117, 2016-02-10T15:15:18+0000, added_video, https://www.facebook.com/berniesanders/videos/977935538928117/,20227, 2404, 911
124955570892789_977619848959686, 2016-02-10T03:32:25+0000, shared_story, https://secure.actblue.com/contribute/page/wewonnh?refcode=fb20160902,55073, 5440, 3448
124955570892789_977514378970233, 2016-02-10T01:05:14+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/977514378970233/?type=3,151287, 35139, 4261
124955570892789_977439212311083, 2016-02-09T22:51:13+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/977438248977846/?type=3,14057, 2693, 814
124955570892789_977366532318351, 2016-02-09T20:37:35+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/977366428985028/?type=3,83355, 15945, 2025
124955570892789_977259282329076, 2016-02-09T17:47:20+0000, added_video, https://www.facebook.com/berniesanders/videos/977259282329076/,16106, 4314, 876
124955570892789_976955412359463, 2016-02-09T13:46:00+0000, shared_story, https://berniesanders.com/newhampshire/vote/?utmsource=facebookutmmedium=postutmcampaign=fb160209,13378, 2287, 722
124955570892789_976898052365199, 2016-02-09T02:17:25+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/976898052365199/?type=3,24762, 2170, 802
124955570892789_976813199040351, 2016-02-09T00:06:54+0000, added_video, https://www.facebook.com/berniesanders/videos/976813199040351/,26696, 7424, 1565
124955570892789_976716992383305, 2016-02-08T20:07:02+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.976716932383311.1073741839.124955570892789/976716992383305/?type=3,36030, 6721, 832
124955570892789_976694175718920, 2016-02-08T19:09:00+0000, shared_story, https://www.facebook.com/together.vote/videos/1556357881346830/,10187, 1, 474
124955570892789_976179612437043, 2016-02-08T15:01:10+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/976179612437043/?type=3,10390, 2551, 539
124955570892789_975987052456299, 2016-02-07T22:02:00+0000, shared_story, http://www.univision.com/noticias/opinion/raulgrijalvasandersdetendralasdeportacionesinjustas,6731, 837, 418
124955570892789_975980195790318, 2016-02-07T18:38:03+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/975980195790318/?type=3,20054, 4989, 903
124955570892789_975916855796652, 2016-02-07T16:25:55+0000, shared_story, https://www.facebook.com/snl/videos/10153895285266303/,65856, 6, 1913
124955570892789_975646515823686, 2016-02-07T05:31:32+0000, shared_story, https://www.facebook.com/snl/videos/10153895043656303/,104738, 7, 2627
124955570892789_975624729159198, 2016-02-07T04:32:55+0000, shared_story, https://go.berniesanders.com/page/content/pennies,9238, 1045, 430
124955570892789_975453919176279, 2016-02-07T02:32:00+0000, added_video, https://www.facebook.com/berniesanders/videos/975453919176279/,7136, 1139, 433
124955570892789_975519289169742, 2016-02-06T23:30:19+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/975519289169742/?type=3,9971, 1429, 450
124955570892789_975406269181044, 2016-02-06T19:28:34+0000, shared_story, https://www.facebook.com/NortheastforBernie/videos/783952971709096/,4509, 1, 379
124955570892789_975303509191320, 2016-02-06T17:03:19+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/975303509191320/?type=3,40269, 12474, 777
124955570892789_974938435894494, 2016-02-06T02:02:00+0000, shared_story, http://bigstory.ap.org/500a2ef5b57d423d876ef25709af1973,11552, 1692, 724
124955570892789_974803955907942, 2016-02-05T23:52:09+0000, shared_story, http://mobile.philly.com/beta?wss=%2Fphilly%2Fopinionid=367751861,41123, 12247, 1186
124955570892789_974823105906027, 2016-02-05T20:27:57+0000, shared_story, https://www.facebook.com/NortheastforBernie/videos/783641048406955/,4139, null, 430
124955570892789_974737165914621, 2016-02-05T17:25:01+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/974737165914621/?type=3,117155, 36543, 2513
124955570892789_974660022589002, 2016-02-05T15:17:15+0000, added_video, https://www.facebook.com/berniesanders/videos/974660022589002/,22107, 14136, 1445
124955570892789_974352199286451, 2016-02-05T04:57:17+0000, added_video, https://www.facebook.com/berniesanders/videos/974352199286451/,58277, 11555, 2244
124955570892789_974303472624657, 2016-02-05T02:58:38+0000, shared_story, https://t.co/YEgpw83Z6W,29511, 3702, 1957
124955570892789_974122625976075, 2016-02-04T22:14:00+0000, added_video, https://www.facebook.com/berniesanders/videos/974122625976075/,19183, 2956, 1016
124955570892789_970287436359594, 2016-02-04T17:48:10+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/970287436359594/?type=3,49685, 5959, 1289
124955570892789_973983009323370, 2016-02-04T14:31:14+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/973983009323370/?type=3,35896, 8955, 1269
124955570892789_973730699348601, 2016-02-04T01:58:57+0000, added_photos, https://www.facebook.com/berniesanders/photos/a.324119347643076.89553.124955570892789/973730699348601/?type=3,33084, 7915, 1085
124955570892789_973618719359799, 2016-02-03T22:49:04+0000, added_video, https://www.facebook.com/berniesanders/videos/973618719359799/,13133, 3251, 931
124955570892789_973562646032073, 2016-02-03T19:07:59+0000, added_video, https://www.facebook.com/berniesanders/videos/973562646032073/,39779, 6643, 1708
